EnsemblID;Name;Sequence;Comments;Phenotype;Chromosome;GeneSymbol;IsInheritanceKnown
ENSG00000166086;Junctional adhesion molecule 3;NotRelevant;;Hemorrhagic destruction of the brain, subependymal calcification, and cataracts, 613730 (3), Autosomal recessiveHemorrhagic destruction of the brain, subependymal calcification, and cataracts, 613730 (3);chr11;JAM3;True
ENSG00000151503;Non-SMC condensin II complex subunit D3;NotRelevant;;Microcephaly 22, primary, autosomal recessive, 617984 (3), Autosomal recessiveMicrocephaly 22, primary, autosomal recessive, 617984 (3);chr11;NCAPD3, CAPD3, KIAA0056, MCPH22;True
ENSG00000151498;Acyl-CoA dehydrogenase family, member 8;NotRelevant;;Isobutyryl-CoA dehydrogenase deficiency, 611283 (3)Isobutyryl-CoA dehydrogenase deficiency, 611283 (3);chr11;ACAD8;False
ENSG00000060237;WNK lysine deficient protein kinase 1;NotRelevant;;Neuropathy, hereditary sensory and autonomic, type II, 201300 (3), Autosomal recessivePseudohypoaldosteronism, type IIC, 614492 (3);chr12;WNK1, PRKWNK1, KDP, PHA2C, HSAN2, HSN2;True
ENSG00000151062;Calcium channel, voltage-dependent, alpha-2/delta subunit 4;NotRelevant;;Retinal cone dystrophy 4, 610478 (3), Autosomal recessiveRetinal cone dystrophy 4, 610478 (3);chr12;CACNA2D4, RCD4;True
ENSG00000151067;Calcium channel, voltage-dependent, L type, alpha 1C subunit;NotRelevant;;Brugada syndrome 3, 611875 (3)Timothy syndrome, 601005 (3);chr12;CACNA1C, CACNL1A1, CCHL1A1, TS;False
ENSG00000118971;Cyclin D2;NotRelevant;;Megalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 3, 615938 (3), Autosomal dominantMegalencephaly-polymicrogyria-polydactyly-hydrocephalus syndrome 3, 615938 (3);chr12;CCND2, MPPH3;True
ENSG00000118972;Fibroblast growth factor 23;NotRelevant;;Hypophosphatemic rickets, autosomal dominant, 193100 (3), Autosomal dominantTumoral calcinosis, hyperphosphatemic, familial, 2, 617993 (3);chr12;FGF23, ADHR, HPDR2, PHPTC, HFTC2;True
ENSG00000047621;Chromosome 12 open reading frame 4;NotRelevant;;Mental retardation, autosomal recessive 66, 618221 (3), Autosomal recessiveMental retardation, autosomal recessive 66, 618221 (3);chr12;C12orf4;True
ENSG00000139180;NADH-ubiquinone oxidoreductase 1 alpha subcomplex, 9;NotRelevant;;Mitochondrial complex I deficiency, nuclear type 26, 618247 (3), Autosomal recessiveMitochondrial complex I deficiency, nuclear type 26, 618247 (3);chr12;NDUFA9, MC1DN26;True
ENSG00000111262;Potassium voltage-gated channel, shaker-related subfamily, member 1;NotRelevant;close to VWF;Episodic ataxia/myokymia syndrome, 160120 (3), Autosomal dominantEpisodic ataxia/myokymia syndrome, 160120 (3);chr12;KCNA1, AEMK, EA1;True
ENSG00000130037;Potassium voltage-gated channel, shaker-related subfamily, member 5;NotRelevant;;Atrial fibrillation, familial, 7, 612240 (3), Autosomal dominantAtrial fibrillation, familial, 7, 612240 (3);chr12;KCNA5, ATFB7;True
ENSG00000110799;Coagulation factor VIII VWF (von Willebrand factor);NotRelevant;pseudogene on chr. 22;von Willebrand disease, type 1, 193400 (3), Autosomal dominantvon Willibrand disease, type 3, 277480 (3);chr12;VWF, F8VWF;True
ENSG00000067182;Tumor necrosis factor receptor superfamily, member 1A;NotRelevant;;{Multiple sclerosis, susceptibility to, 5}, 614810 (3){Multiple sclerosis, susceptibility to, 5}, 614810 (3);chr12;TNFRSF1A, TNFR1, TNFAR, FPF, MS5;False
ENSG00000111319;Sodium channel, nonvoltage-gated 1, alpha;NotRelevant;mutation identified in 1 LIDLS3 patient;Bronchiectasis with or without elevated sweat chloride 2, 613021 (3), Autosomal dominantPseudohypoaldosteronism, type I, 264350 (3);chr12;SCNN1A, BESC2, LIDLS3;True
ENSG00000139193;CD27 antigen;NotRelevant;;Lymphoproliferative syndrome 2, 615122 (3), Autosomal recessiveLymphoproliferative syndrome 2, 615122 (3);chr12;CD27, TNFRSF7, S152. LPFS2;True
ENSG00000139190;Vesicle-associated membrane protein-1 (synaptobrevin-1);NotRelevant;;Spastic ataxia 1, autosomal dominant, 108600 (3), Autosomal dominantSpastic ataxia 1, autosomal dominant, 108600 (3);chr12;VAMP1, SYB1, SPAX1;True
ENSG00000010292;Non-SMC condensin I complex subunit D2;NotRelevant;mutation identified in 1 MCPH21 patient;?Microcephaly 21, primary, autosomal recessive, 617983 (3), Autosomal recessive?Microcephaly 21, primary, autosomal recessive, 617983 (3);chr12;NCAPD2, CNAP1, KIAA0159, MCPH21;True
ENSG00000111642;Chromodomain helicase DNA-binding protein-4;NotRelevant;;Sifrim-Hitz-Weiss syndrome, 617159 (3), Autosomal dominantSifrim-Hitz-Weiss syndrome, 617159 (3);chr12;CHD4, SIHIWES;True
ENSG00000010610;CD4 antigen (p55);NotRelevant;CD = \'cluster of differentiation\' = nomenclature of leukocyte differentiation antigens;OKT4 epitope deficiency, 613949 (3)OKT4 epitope deficiency, 613949 (3);chr12;CD4;False
ENSG00000111664;Guanine nucleotide-binding protein, beta polypeptide-3;NotRelevant;;{Hypertension, essential, susceptibility to}, 145500 (3), Multifactorial{Hypertension, essential, susceptibility to}, 145500 (3);chr12;GNB3, CSNB1H;False
ENSG00000111669;Triosephosphate isomerase-1;NotRelevant;;Hemolytic anemia due to triosephosphate isomerase deficiency, 615512 (3), Autosomal recessiveHemolytic anemia due to triosephosphate isomerase deficiency, 615512 (3);chr12;TPI1, TPID;True
ENSG00000111676;Atrophin 1;NotRelevant;;Dentatorubro-pallidoluysian atrophy, 125370 (3), Autosomal dominantDentatorubro-pallidoluysian atrophy, 125370 (3);chr12;ATN1, DRPLA, HRS, NOD;True
ENSG00000111678;Chromosome 12 open reading frame 57;NotRelevant;;Temtamy syndrome, 218340 (3), Autosomal recessiveTemtamy syndrome, 218340 (3);chr12;C12orf57, C10, TEMTYS;True
ENSG00000126749;Essential for mitotic growth 1, S. cerevisiae, homolog of;NotRelevant;;Bowen-Conradi syndrome, 211180 (3), Autosomal recessiveBowen-Conradi syndrome, 211180 (3);chr12;EMG1, NEP1, C2F, BWCNS;True
ENSG00000182326;Complement component-1, s subcomponent;NotRelevant;;C1s deficiency, 613783 (3)Ehlers-Danlos syndrome, periodontal type, 2, 617174 (3);chr12;C1S, EDSPD2;False
ENSG00000159403;Complement component-1, r subcomponent;NotRelevant;;Ehlers-Danlos syndrome, periodontal type, 1, 130080 (3), Autosomal dominantEhlers-Danlos syndrome, periodontal type, 1, 130080 (3);chr12;C1R, EDSPD1;True
ENSG00000139197;Peroxisome biogenesis factor 5;NotRelevant;;Peroxisome biogenesis disorder 2A (Zellweger), 214110 (3), Autosomal recessiveRhizomelic chondrodysplasia punctata, type 5, 616716 (3);chr12;PEX5, PXR1, PTS1R, PBD2A, PBD2B, RCDP5;True
ENSG00000184344;Growth differentiation factor 3;NotRelevant;;Klippel-Feil syndrome 3, autosomal dominant, 613702 (3)Microphthalmia, isolated 7, 613704 (3);chr12;GDF3, KFS3, MCOPCB6, MCOP7;True
ENSG00000089818;NECAP endocytosis-associated protein 1;NotRelevant;mutation identified in 1 EIEE21 family;?Epileptic encephalopathy, early infantile, 21, 615833 (3), Autosomal recessive?Epileptic encephalopathy, early infantile, 21, 615833 (3);chr12;NECAP1, EIEE21;True
ENSG00000111732;Activation-induced cytidine deaminase;NotRelevant;;Immunodeficiency with hyper-IgM, type 2, 605258 (3), Autosomal recessiveImmunodeficiency with hyper-IgM, type 2, 605258 (3);chr12;AICDA, AID, HIGM2;True
ENSG00000197614;Microfibril-associated protein 5;NotRelevant;;Aortic aneurysm, familial thoracic 9, 616166 (3), Autosomal dominantAortic aneurysm, familial thoracic 9, 616166 (3);chr12;MFAP5, MAGP2, AAT9;True
ENSG00000166535;Alpha-2-macroglobulin-like 1;NotRelevant;;{Otitis media, susceptibility to}, 166760 (3), Autosomal dominant{Otitis media, susceptibility to}, 166760 (3);chr12;A2ML1, OMS;True
ENSG00000111752;Polyhomeotic-like 1;NotRelevant;mutations identified in 1 family;?Microcephaly 11, primary, autosomal recessive, 615414 (3), Autosomal recessive?Microcephaly 11, primary, autosomal recessive, 615414 (3);chr12;PHC1, EDR1, HPH1, RAE28, MCPH11;True
ENSG00000175899;Alpha-2-macroglobulin;NotRelevant;cluster of genes;Alpha-2-macroglobulin deficiency, 614036 (1), Autosomal dominant{Alzheimer disease, susceptibility to}, 104300 (3);chr12;A2M , A2MD;True
ENSG00000150048;C-type lectin domain family 1, member A;NotRelevant;;{Aspergillosis, susceptibility to}, 614079 (3){Aspergillosis, susceptibility to}, 614079 (3);chr12;CLEC1A, CLEC1;False
ENSG00000172243;C-type lectin domain family 7, member A;NotRelevant;in natural killer gene complex;{Aspergillosis, susceptibility to}, 614079 (3){Aspergillosis, susceptibility to}, 614079 (3);chr12;CLEC7A, CLECSF12, DECTIN1, CANDF4;False
ENSG00000173391;Low density lipoprotein, oxidized, receptor 1;NotRelevant;;{Myocardial infarction, susceptibility to}, 608446 (3){Myocardial infarction, susceptibility to}, 608446 (3);chr12;OLR1, LOX1;False
ENSG00000139083;ETS variant gene-6 (TEL oncogene);NotRelevant;fused to PDGFRB or AML1 in leukemia;Leukemia, acute myeloid, somatic, 601626 (3)Thrombocytopenia 5, 616216 (3);chr12;ETV6, TEL, THC5;False
ENSG00000070018;Low density lipoprotein receptor-related protein 6;NotRelevant;;{Coronary artery disease, autosomal dominant, 2}, 610947 (3), Autosomal dominant{Coronary artery disease, autosomal dominant, 2}, 610947 (3);chr12;LRP6, ADCAD2, STHAG7;True
ENSG00000111276;Cyclin-dependent kinase inhibitor 1B (p27, Kip1);NotRelevant;;Multiple endocrine neoplasia, type IV, 610755 (3), Autosomal dominantMultiple endocrine neoplasia, type IV, 610755 (3);chr12;CDKN1B, KIP1, CDKN4, MEN4;True
ENSG00000273079;Glutamate receptor, ionotropic, N-methyl D-aspartate 2B;NotRelevant;;Epileptic encephalopathy, early infantile, 27, 616139 (3), Autosomal dominantMental retardation, autosomal dominant 6, 613970 (3);chr12;GRIN2B, NMDAR2B, MRD6, EIEE27;True
ENSG00000070019;Guanylate cyclase 2C (heat stable enterotoxin receptor);NotRelevant;;Diarrhea 6, 614616 (3), Autosomal dominantMeconium ileus, 614665 (3);chr12;GUCY2C, GUC2C, DIAR6, MECIL;True
ENSG00000111339;ADP-ribosyltransferase-4 (Dombrock blood group);NotRelevant;;[Blood group, Dombrock], 616060 (3)[Blood group, Dombrock], 616060 (3);chr12;ART4, DO, DOK1;False
ENSG00000111341;Matrix Gla protein;NotRelevant;;Keutel syndrome, 245150 (3), Autosomal recessiveKeutel syndrome, 245150 (3);chr12;MGP;True
ENSG00000139053;Phosphodiesterase 6H, cGMP-specific, cone, gamma;NotRelevant;;Achromatopsia 6, 610024 (3), Autosomal recessive, Autosomal dominantRetinal cone dystrophy 3, 610024 (3);chr12;PDE6H, RCD3, ACHM6;True
ENSG00000151490;Protein tyrosine phosphatase, receptor type, O;NotRelevant;;Nephrotic syndrome, type 6, 614196 (3), Autosomal recessiveNephrotic syndrome, type 6, 614196 (3);chr12;PTPRO, GLEPP1, NPHS6;True
ENSG00000151491;Epidermal growth factor receptor pathway substrate-8;NotRelevant;mutation identified in 1 DFNB102 family;?Deafness, autosomal recessive 102, 615974 (3), Autosomal recessive?Deafness, autosomal recessive 102, 615974 (3);chr12;EPS8, DFNB102;True
ENSG00000139151;Phospholipase C, zeta-1;NotRelevant;mutation identified in 1 SPGF17 family;?Spermatogenic failure 17, 617214 (3), Autosomal recessive?Spermatogenic failure 17, 617214 (3);chr12;PLCZ1, SPGF17;True
ENSG00000172572;Phosphodiesterase 3A, cGMP-inhibited;NotRelevant;;Hypertension and brachydactyly syndrome, 112410 (3), Autosomal dominantHypertension and brachydactyly syndrome, 112410 (3);chr12;PDE3A, HTNB;True
ENSG00000111700;Solute carrier organic anion transporter family, member 1B3;NotRelevant;HBLRR digenic with SLCO1B1;Hyperbilirubinemia, Rotor type, digenic, 237450 (3), Digenic recessiveHyperbilirubinemia, Rotor type, digenic, 237450 (3);chr12;SLCO1B3, OATP8, OATP1B3, SLC21A8, HBLRR;True
ENSG00000134538;Solute carrier organic anion transporter family, member 1B1;NotRelevant;HBLRR digenic with SLCO1B3;Hyperbilirubinemia, Rotor type, digenic, 237450 (3), Digenic recessiveHyperbilirubinemia, Rotor type, digenic, 237450 (3);chr12;SLCO1B1, LST1, OATP2, OATPC, OATP1B1, HBLRR;True
ENSG00000121350;Pyridine nucleotide-disulfide oxidoreductase domain-containing protein 1;NotRelevant;;Myopathy, myofibrillar, 8, 617258 (3), Autosomal recessiveMyopathy, myofibrillar, 8, 617258 (3);chr12;PYROXD1, MFM8;True
ENSG00000111713;Glycogen synthase-2, liver;NotRelevant;;Glycogen storage disease 0, liver, 240600 (3), Autosomal recessiveGlycogen storage disease 0, liver, 240600 (3);chr12;GYS2;True
ENSG00000111716;Lactate dehydrogenase B;NotRelevant;;[Lactate dehydrogenase-B deficiency], 614128 (3)[Lactate dehydrogenase-B deficiency], 614128 (3);chr12;LDHB, LDHBD;False
ENSG00000069431;ATP-binding cassette, subfamily C, member 9 (sulfonylurea receptor 2);NotRelevant;;Atrial fibrillation, familial, 12, 614050 (3), Autosomal dominantHypertrichotic osteochondrodysplasia, 239850 (3);chr12;ABCC9, SUR2, CMD1O, ATFB12, CANTU;True
ENSG00000134532;SRY-box 5;NotRelevant;some LAMSHF patients have 12p12 deletions;Lamb-Shaffer syndrome, 616803 (3), Autosomal dominantLamb-Shaffer syndrome, 616803 (3);chr12;SOX5, LAMSHF;True
ENSG00000060982;Branched chain aminotransferase-1, cytosolic;NotRelevant;;?Hyperleucinemia-isoleucinemia or hypervalinemia (1)?Hyperleucinemia-isoleucinemia or hypervalinemia (1);chr12;BCAT1, BCT1;False
ENSG00000133703;Kirsten rat sarcoma-2 viral (v-Ki-ras2) oncogene homolog;NotRelevant;pseudogene KRAS1P on 6p12-p11;Arteriovenous malformation of the brain, somatic, 108010 (3)Schimmelpenning-Feuerstein-Mims syndrome, somatic mosaic, 163200 (3);chr12;KRAS, KRAS2, RASK2, NS, CFC2, RALD;False
ENSG00000123095;Basic helix-loop-helix domain-containing protein, member E41;NotRelevant;;[Short sleeper], 612975 (3), Autosomal dominant[Short sleeper], 612975 (3);chr12;BHLHE41, BHLHB3, DEC2, SHARP1;True
ENSG00000123104;Inositol 1,4,5-triphosphate receptor, type 2;NotRelevant;mutation has been identified in 1 ANHD family;?Anhidrosis, isolated, with normal sweat glands, 106190 (3), Autosomal recessive?Anhidrosis, isolated, with normal sweat glands, 106190 (3);chr12;ITPR2, ANHD;True
ENSG00000087494;Parathyroid hormone-like hormone;NotRelevant;;Brachydactyly, type E2, 613382 (3), Autosomal dominantBrachydactyly, type E2, 613382 (3);chr12;PTHLH, BDE2;True
ENSG00000013573;DEAD/H box-11 (CHL1-related helicase gene-1);NotRelevant;;Warsaw breakage syndrome, 613398 (3), Autosomal recessiveWarsaw breakage syndrome, 613398 (3);chr12;DDX11, CHLR1, KRG2;True
ENSG00000139132;FYVE, RhoGEF, and PH domain-containing protein 4;NotRelevant;;Charcot-Marie-Tooth disease, type 4H, 609311 (3), Autosomal recessiveCharcot-Marie-Tooth disease, type 4H, 609311 (3);chr12;FGD4, FRABIN, CMT4H;True
ENSG00000087470;Dynamin 1-like;NotRelevant;;Encephalopathy, lethal, due to defective mitochondrial peroxisomal fission 1, 614388 (3), Autosomal recessive, Autosomal dominantOptic atrophy 5, 610708 (3);chr12;DNM1L, DRP1, DVLP, DYMPLE, EMPF1, OPA5;True
ENSG00000139131;Tyrosyl-tRNA synthetase 2;NotRelevant;;Myopathy, lactic acidosis, and sideroblastic anemia 2, 613561 (3), Autosomal recessiveMyopathy, lactic acidosis, and sideroblastic anemia 2, 613561 (3);chr12;YARS2, TYRRS, MLASA2;True
ENSG00000057294;Plakophilin-2;NotRelevant;pseudogene on 12p13;Arrhythmogenic right ventricular dysplasia 9, 609040 (3), Autosomal dominantArrhythmogenic right ventricular dysplasia 9, 609040 (3);chr12;PKP2, ARVD9;True
ENSG00000139133;Alg10, S. cerevisiae, homolog of;NotRelevant;;{Long QT syndrome, acquired, reduced susceptibility to}, 613688 (3), Autosomal dominant{Long QT syndrome, acquired, reduced susceptibility to}, 613688 (3);chr12;ALG10, KCR1;True
ENSG00000139116;Kinesin family member 21A;NotRelevant;;Fibrosis of extraocular muscles, congenital, 1, 135700 (3), Autosomal dominantFibrosis of extraocular muscles, congenital, 3B, 135700 (3);chr12;KIF21A, KIAA1708, FEOM1, CFEOM1, CFEOM3B;True
ENSG00000188906;Leucine-rich repeat kinase 2 (dardarin);NotRelevant;;{Parkinson disease 8}, 607060 (3), Autosomal dominant{Parkinson disease 8}, 607060 (3);chr12;LRRK2, PARK8;True
ENSG00000018236;Contactin 1;NotRelevant;mutation identified in 1 MYPCN family;?Myopathy, congenital, Compton-North, 612540 (3), Autosomal recessive?Myopathy, congenital, Compton-North, 612540 (3);chr12;CNTN1, MYPCN;True
ENSG00000139174;Prickle-like 1;NotRelevant;;Epilepsy, progressive myoclonic 1B, 612437 (3), Autosomal recessiveEpilepsy, progressive myoclonic 1B, 612437 (3);chr12;PRICKLE1, RILP, EPM1B;True
ENSG00000198001;Interleukin 1 receptor-associated kinase 4;NotRelevant;;IRAK4 deficiency, 607676 (3)Invasive pneumococcal disease, recurrent isolated, 1, 610799 (3);chr12;IRAK4, REN64, IPD1;False
ENSG00000177119;Anoctamin 6;NotRelevant;;Scott syndrome, 262890 (3), Autosomal recessiveScott syndrome, 262890 (3);chr12;ANO6, TMEM16F, SCTS, BDPLT7;True
ENSG00000189079;AT-rich interaction domain-containing protein 2;NotRelevant;;Coffin-Siris syndrome 6, 617808 (3), Autosomal dominantCoffin-Siris syndrome 6, 617808 (3);chr12;ARID2, BAF200, KIAA1557, CSS6;True
ENSG00000111424;Vitamin D (1,25-dihydroxyvitamin D3) receptor;NotRelevant;;?Osteoporosis, involutional, 166710 (1), Autosomal dominantRickets, vitamin D-resistant, type IIA, 277440 (3);chr12;VDR;True
ENSG00000139219;Collagen II, alpha-1 polypeptide;NotRelevant;;Achondrogenesis, type II or hypochondrogenesis, 200610 (3), Autosomal dominantVitreoretinopathy with phalangeal epiphyseal dysplasia (3);chr12;COL2A1;True
ENSG00000152556;Phosphofructokinase, muscle type;NotRelevant;incorrectly assigned to chr.1;Glycogen storage disease VII, 232800 (3), Autosomal recessiveGlycogen storage disease VII, 232800 (3);chr12;PFKM, GSD7;True
ENSG00000174233;Adenylate cyclase-6;NotRelevant;mutation identified in 1 LCCS8 family;?Lethal congenital contracture syndrome 8, 616287 (3), Autosomal recessive?Lethal congenital contracture syndrome 8, 616287 (3);chr12;ADCY6, LCCS8;True
ENSG00000139537;Coiled-coil domain-containing protein 65;NotRelevant;;Ciliary dyskinesia, primary, 27, 615504 (3), Autosomal recessiveCiliary dyskinesia, primary, 27, 615504 (3);chr12;CCDC65, CILD27;True
ENSG00000169884;Wingless-type MMTV integration site family, member 10B;NotRelevant;;Split-hand/foot malformation 6, 225300 (3), Autosomal recessiveTooth agenesis, selective, 8, 617073 (3);chr12;WNT10B, SHFM6, STHAG8;True
ENSG00000125084;Wingless-type MMTV integration site family, member 1 (oncogene INT1);NotRelevant;;Osteogenesis imperfecta, type XV, 615220 (3), Autosomal recessive{Osteoporosis, early-onset, susceptibility to, autosomal dominant}, 615221 (3);chr12;WNT1, INT1, OI15, BMND16;True
ENSG00000167548;Lysine (K)-specific methyltransferase 2D;NotRelevant;;Kabuki syndrome 1, 147920 (3), Autosomal dominantKabuki syndrome 1, 147920 (3);chr12;KMT2D, MLL2, ALR, KABUK1;True
ENSG00000139549;Desert hedgehog;NotRelevant;;46XY partial gonadal dysgenesis, with minifascicular neuropathy, 607080 (3)46XY sex reversal 7, 233420 (3);chr12;DHH, SRXY7, GDXYM;False
ENSG00000167552;Tubulin, alpha-1A;NotRelevant;;Lissencephaly 3, 611603 (3), Autosomal dominantLissencephaly 3, 611603 (3);chr12;TUBA1A, TUBA3, LIS3;True
ENSG00000135406;Peripherin;NotRelevant;;{Amyotrophic lateral sclerosis, susceptibility to}, 105400 (3), Autosomal recessive, Autosomal dominant{Amyotrophic lateral sclerosis, susceptibility to}, 105400 (3);chr12;PRPH;True
